event_id,event_time,depth,compressive_strength,tensile_strength,tangential_stress,brittleness_ratio,elastic_strain_energy,density,signal_energy,event_duration,dominant_frequency,signal_rms,seismic_event_rate,peak_ground_acceleration,gutenberg_richter_b,cumulative_seismic_energy,axial_stress,radial_stress,strain_rate,intensity_label,seismic_pulses,total_seismic_energy,rockburst_grade,event_year,event_month,event_day,event_hour,hour_sin,hour_cos,month_sin,month_cos,intensity_label_num,rock_type_Basalt,rock_type_Chalk,rock_type_Conglomerate,rock_type_Dolomite,rock_type_Gneiss,rock_type_Granite,rock_type_Limestone,rock_type_Marble,rock_type_Migmatite,rock_type_Phyllite,rock_type_Quartzite,rock_type_Sandstone,rock_type_Shale,rock_type_Slate,location_Balochistan Deep Shaft,location_Buner Basin Tunnel,location_Dir Valley Route,location_Gawadar Support Shaft,location_Gilgit Drift Alpha,location_Karak Tunnel,location_Khewra Drift,location_Kohat Underground,location_Makran Fault Shaft,location_Mansehra Mid Tunnel,location_Mine X-Delta,location_Punjab Core Tunnel,location_Qasim Tunnel,location_Reko Diq Zone 3,location_Sanghar Section 1,location_Sindh Line A,location_Skardu Access Tunnel,location_Thar Block A,location_Tunnel B-12
RB02465,2025-08-29 11:10:00,-0.45146561432107274,0.21039729628366363,-0.15151229836774235,-0.6680036144231272,-0.09865096143042776,-1.5061603267741246,0.3442043626223632,-0.08204703398566185,-1.6465002671302482,1.5340988352689169,-0.23444586686586033,-0.7809505029685903,-0.6032047989851012,-1.6453584280808946,-0.177519611648888,-0.7203140841254687,0.11261432003835965,0.2628551472705013,II,-0.7552489641954827,-0.19850705834205526,-0.46035798613021195,1.018279516723444,0.4158691963438212,1.5052091275944932,-0.06481783220820703,0.3756894438859266,-1.349525144690814,-1.1784978102877257,-0.7078394021395055,2.0,-0.2694026018577713,-0.25339132909707496,-0.27082329920405857,-0.26797641911263154,-0.26869020188498155,-0.27082329920405857,-0.26148818018424536,3.5901098714230026,-0.27294425682773316,-0.27153161912770507,-0.2672612419124244,-0.26148818018424536,-0.26654465851028436,-0.26366402215232193,-0.2085144140570747,-0.23261778313106754,-0.22699055229393253,-0.23499650127240373,-0.22860963252404293,-0.23341282435405084,-0.2302195756252126,-0.22372416638604614,-0.22860963252404293,-0.2412489548185819,-0.2310211819657538,-0.2326177831310675,-0.2302195756252126,-0.2365717842036734,4.661252270288824,-0.2318205766712201,-0.22290153537303978,-0.24356115022372732,-0.22860963252404293
RB00229,2025-05-31 11:30:00,-1.1412485642733223,1.4888057756219981,1.1102139892192842,-1.1858537151852675,-0.525134447754897,1.3740574357417408,-0.5754109889235163,-1.0121976318391752,1.5849951088923173,0.7863884539693882,-0.11970890102612403,-1.2692480246246487,-1.0354857212906046,1.2790096505448199,-1.6160629620869857,-0.4980735182374875,-0.4886423530776525,-1.279463403352734,I,-0.7457796474876589,-0.14582394428017056,-0.46035798613021195,1.018279516723444,-0.46149197737732073,1.7298504420627407,-0.06481783220820703,0.3756894438859266,-1.349525144690814,0.7422338813775764,-1.2289234176976214,1.0,-0.2694026018577713,-0.25339132909707496,-0.27082329920405857,-0.26797641911263154,3.7217583409612796,-0.27082329920405857,-0.26148818018424536,-0.2785430072655778,-0.27294425682773316,-0.27153161912770507,-0.2672612419124244,-0.26148818018424536,-0.26654465851028436,-0.26366402215232193,4.795831523312718,-0.23261778313106754,-0.22699055229393253,-0.23499650127240373,-0.22860963252404293,-0.23341282435405084,-0.2302195756252126,-0.22372416638604614,-0.22860963252404293,-0.2412489548185819,-0.2310211819657538,-0.2326177831310675,-0.2302195756252126,-0.2365717842036734,-0.21453462331873252,-0.2318205766712201,-0.22290153537303978,-0.24356115022372732,-0.22860963252404293
RB00916,2025-02-04 15:57:00,-0.892605873011465,0.7827080690107093,0.605523474184473,-0.978713674880412,1.7139038554485704,-1.2042020129619768,0.2292524436791257,-0.7796599823757967,0.245816844955038,0.7342226134136066,1.027660757371239,-1.1256311064905138,-1.1219419057517053,-1.6453584280808946,-0.7851180551561312,-0.6508639072854749,-1.5487528030453594,-1.4997946248703387,I,-0.16246973828570965,0.3806808407648417,-0.46035798613021195,1.018279516723444,-1.3388531510984627,-1.302807303258602,0.5139128125079266,-0.9979349976878059,-0.985476971759561,1.2568923870361584,0.7157886033772805,1.0,-0.2694026018577713,-0.25339132909707496,3.6924444940260672,-0.26797641911263154,-0.26869020188498155,-0.27082329920405857,-0.26148818018424536,-0.2785430072655778,-0.27294425682773316,-0.27153161912770507,-0.2672612419124244,-0.26148818018424536,-0.26654465851028436,-0.26366402215232193,4.795831523312718,-0.23261778313106754,-0.22699055229393253,-0.23499650127240373,-0.22860963252404293,-0.23341282435405084,-0.2302195756252126,-0.22372416638604614,-0.22860963252404293,-0.2412489548185819,-0.2310211819657538,-0.2326177831310675,-0.2302195756252126,-0.2365717842036734,-0.21453462331873252,-0.2318205766712201,-0.22290153537303978,-0.24356115022372732,-0.22860963252404293
RB00795,2025-10-17 17:04:00,-0.9086473369638428,1.7117839987624055,0.4793508454257709,-0.8751436547279837,-1.3781014204038378,-0.46092000973207653,1.148867795225005,-1.70981058022931,1.0318562607443107,-1.4741313034477943,0.5687128940122939,-1.7575455462807075,-1.2948542746739071,-0.5272176921357683,-1.0324802673349696,-0.6647539426534729,-1.311414642604828,-1.279463403352734,I,-0.6037398968703012,-0.09318745244311939,-0.46035798613021195,1.018279516723444,1.0007766454912492,0.15736124078500743,0.8032781348659935,-1.3659965575111401,-0.35492703984000773,-1.178497810287726,0.7157886033772805,1.0,-0.2694026018577713,-0.25339132909707496,-0.27082329920405857,-0.26797641911263154,-0.26869020188498155,3.6924444940260672,-0.26148818018424536,-0.2785430072655778,-0.27294425682773316,-0.27153161912770507,-0.2672612419124244,-0.26148818018424536,-0.26654465851028436,-0.26366402215232193,-0.2085144140570747,-0.23261778313106754,-0.22699055229393253,-0.23499650127240373,4.374268874671452,-0.23341282435405084,-0.2302195756252126,-0.22372416638604614,-0.22860963252404293,-0.2412489548185819,-0.2310211819657538,-0.2326177831310675,-0.2302195756252126,-0.2365717842036734,-0.21453462331873252,-0.2318205766712201,-0.22290153537303978,-0.24356115022372732,-0.22860963252404293
RB03022,2025-02-23 13:04:00,0.5591466146787349,-0.6592177739639251,-1.2239796428167156,0.3590657520884504,0.22121165331292506,-1.0183815121545026,1.0339158762817728,0.150490615477716,-1.2389242737580326,1.3254354730457922,0.45397592817255755,0.7126654456264122,0.3478132300870074,0.8489555213351556,0.07704732515651731,0.7381396295144,1.046144417771117,0.2628551472705013,III,-0.6188908036028193,-0.04129691620340465,0.6094127020112565,1.018279516723444,-1.3388531510984627,0.8312851841897503,0.2245474901498598,-0.36043367576074103,-1.349525144690814,1.2568923870361584,0.7157886033772805,3.0,-0.2694026018577713,3.946464954279858,-0.27082329920405857,-0.26797641911263154,-0.26869020188498155,-0.27082329920405857,-0.26148818018424536,-0.2785430072655778,-0.27294425682773316,-0.27153161912770507,-0.2672612419124244,-0.26148818018424536,-0.26654465851028436,-0.26366402215232193,-0.2085144140570747,-0.23261778313106754,-0.22699055229393253,-0.23499650127240373,-0.22860963252404293,-0.23341282435405084,-0.2302195756252126,-0.22372416638604614,-0.22860963252404293,-0.2412489548185819,-0.2310211819657538,-0.2326177831310675,-0.2302195756252126,-0.2365717842036734,-0.21453462331873252,4.313680926686037,-0.22290153537303978,-0.24356115022372732,-0.22860963252404293
RB03544,2025-11-23 17:41:00,0.47893929491684545,-0.48083519545159886,-0.7823754421612557,0.11740237173278516,-0.6850657551265734,-0.1125065707180608,0.3442043626223632,0.2667594402094053,0.6825054092824114,-1.5262971440035742,-0.004971935186387703,0.2818146912240076,0.17490086116480566,1.3650204763867528,0.41807095748074175,0.7936997709863958,-0.09307875234343368,0.9238488118233166,III,0.07805090609301615,0.6550992561349773,0.6094127020112565,1.018279516723444,1.2932303700649632,0.8312851841897503,0.8032781348659935,-1.3659965575111401,-0.35492703984000773,-0.6638393046291446,1.2368726189353962,3.0,-0.2694026018577713,-0.25339132909707496,-0.27082329920405857,-0.26797641911263154,-0.26869020188498155,-0.27082329920405857,-0.26148818018424536,-0.2785430072655778,-0.27294425682773316,-0.27153161912770507,-0.2672612419124244,-0.26148818018424536,3.751716525061842,-0.26366402215232193,-0.2085144140570747,-0.23261778313106754,-0.22699055229393253,-0.23499650127240373,-0.22860963252404293,-0.23341282435405084,-0.2302195756252126,-0.22372416638604614,-0.22860963252404293,-0.2412489548185819,-0.2310211819657538,-0.2326177831310675,-0.2302195756252126,4.227046785676957,-0.21453462331873252,-0.2318205766712201,-0.22290153537303978,-0.24356115022372732,-0.22860963252404293
RB01074,2025-08-07 15:19:00,-1.1091656363685667,0.8198711062007772,1.9934223905302029,-1.5828721257695757,1.4740068943910563,1.2114644975351994,-0.0006513942073441599,-1.4772729307659316,-1.180699131847716,0.07345529970704613,-0.8081306960645404,-1.7862689299075345,-0.8625733523684037,1.2790096505448199,-1.5656298897010086,-0.6230838365494771,-1.2006568343992463,-1.4997946248703387,I,-0.7893385043436486,-0.24820635001459426,1.6791833901527249,1.018279516723444,0.4158691963438212,-0.9658453315562306,0.5139128125079266,-0.9979349976878059,-0.985476971759561,-1.1784978102877257,-0.7078394021395055,1.0,-0.2694026018577713,-0.25339132909707496,-0.27082329920405857,-0.26797641911263154,-0.26869020188498155,-0.27082329920405857,-0.26148818018424536,3.5901098714230026,-0.27294425682773316,-0.27153161912770507,-0.2672612419124244,-0.26148818018424536,-0.26654465851028436,-0.26366402215232193,-0.2085144140570747,-0.23261778313106754,-0.22699055229393253,-0.23499650127240373,-0.22860963252404293,-0.23341282435405084,-0.2302195756252126,-0.22372416638604614,-0.22860963252404293,-0.2412489548185819,-0.2310211819657538,-0.2326177831310675,-0.2302195756252126,-0.2365717842036734,-0.21453462331873252,-0.2318205766712201,-0.22290153537303978,4.105745103771403,-0.22860963252404293
RB03352,2025-11-08 02:31:00,0.7356027181548919,-0.2875874020632463,-0.466943870264499,0.4453741022154738,-1.6179983814613519,-1.5758430145769273,-0.230555232093814,0.6155659144044731,-1.2971494156683492,0.6125023187834502,-0.34918283270559664,0.22436792397035385,0.8665503368536126,0.590923043809357,0.720669391796601,0.724249594146402,0.04932414392088599,0.9238488118233166,III,-0.8575175846399803,-0.28736901887475635,1.6791833901527249,1.018279516723444,1.2932303700649632,-0.8535246743221069,-1.3669617828195078,0.7186682166577862,1.2272500611030648,-0.6638393046291446,1.2368726189353962,3.0,-0.2694026018577713,-0.25339132909707496,-0.27082329920405857,-0.26797641911263154,-0.26869020188498155,-0.27082329920405857,3.8242646351945884,-0.2785430072655778,-0.27294425682773316,-0.27153161912770507,-0.2672612419124244,-0.26148818018424536,-0.26654465851028436,-0.26366402215232193,-0.2085144140570747,-0.23261778313106754,-0.22699055229393253,-0.23499650127240373,-0.22860963252404293,-0.23341282435405084,4.343679277855832,-0.22372416638604614,-0.22860963252404293,-0.2412489548185819,-0.2310211819657538,-0.2326177831310675,-0.2302195756252126,-0.2365717842036734,-0.21453462331873252,-0.2318205766712201,-0.22290153537303978,-0.24356115022372732,-0.22860963252404293
RB01745,2025-07-10 01:47:00,-0.8043778212733865,0.11377339958948735,0.9209550460812297,-0.573064429283402,0.06128034594124865,-1.436477638971321,-1.1501705836396934,-0.31458468344904034,-0.8022357094306592,-1.352411008817638,0.10976503065334861,0.052027622209392096,-0.6032047989851012,-1.6453584280808946,-0.40566922482354445,-0.42862334139749375,-0.061433664284695724,-0.3981385172823139,II,-0.8991825781544053,-0.3326858214129439,2.7489540782941932,1.018279516723444,0.12341547177010721,-0.6288833598538592,-1.5116444439985413,0.37568944388592623,1.367767410873306,-0.6638393046291435,-1.2289234176976214,2.0,-0.2694026018577713,3.946464954279858,-0.27082329920405857,-0.26797641911263154,-0.26869020188498155,-0.27082329920405857,-0.26148818018424536,-0.2785430072655778,-0.27294425682773316,-0.27153161912770507,-0.2672612419124244,-0.26148818018424536,-0.26654465851028436,-0.26366402215232193,-0.2085144140570747,-0.23261778313106754,-0.22699055229393253,-0.23499650127240373,-0.22860963252404293,4.2842547437888685,-0.2302195756252126,-0.22372416638604614,-0.22860963252404293,-0.2412489548185819,-0.2310211819657538,-0.2326177831310675,-0.2302195756252126,-0.2365717842036734,-0.21453462331873252,-0.2318205766712201,-0.22290153537303978,-0.24356115022372732,-0.22860963252404293
RB01085,2025-05-27 16:27:00,-1.1011449043923776,1.5854296723161754,1.2363866179779863,-1.5051946106552543,1.553972548076894,-0.600285385337683,-0.46045906998028385,-0.7796599823757967,-0.24909686128265202,-0.2917055841834215,1.601345586569919,-0.8958440374758982,-0.8625733523684037,0.590923043809357,-1.4911810685598044,-1.8037368428293707,-0.5044648971070204,-1.279463403352734,I,-0.9389537083272654,-0.35259351141685963,1.6791833901527249,1.018279516723444,-0.46149197737732073,1.2805678131262455,0.65859547368696,-1.2239300982229555,-0.6941659314040487,0.7422338813775764,-1.2289234176976214,1.0,3.711916637419637,-0.25339132909707496,-0.27082329920405857,-0.26797641911263154,-0.26869020188498155,-0.27082329920405857,-0.26148818018424536,-0.2785430072655778,-0.27294425682773316,-0.27153161912770507,-0.2672612419124244,-0.26148818018424536,-0.26654465851028436,-0.26366402215232193,4.795831523312718,-0.23261778313106754,-0.22699055229393253,-0.23499650127240373,-0.22860963252404293,-0.23341282435405084,-0.2302195756252126,-0.22372416638604614,-0.22860963252404293,-0.2412489548185819,-0.2310211819657538,-0.2326177831310675,-0.2302195756252126,-0.2365717842036734,-0.21453462331873252,-0.2318205766712201,-0.22290153537303978,-0.24356115022372732,-0.22860963252404293
